,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,missing_colname 16,missing_colname 17,missing_colname 18,missing_colname 19,missing_colname 20,Rank,Value,fullname,AGE
626,Marissa,O'Scandall,Female,17,1973-07-13,,,Affluent Customer,N,Yes,7,45000 Randy Court,3199,VIC,Australia,7.0,0.6,0.75,0.75,0.75,626,626,0.74375,Marissa O'Scandall,44
627,Terrel,Keynd,Male,30,1961-04-20,Junior Executive,Manufacturing,Mass Customer,N,No,9,65 David Pass,4221,QLD,Australia,7.0,0.62,0.62,0.62,0.527,626,626,0.74375,Terrel Keynd,56
628,Augie,Swallwell,Male,42,1939-08-22,,Property,Affluent Customer,N,Yes,13,7 Golden Leaf Avenue,2400,NSW,Australia,2.0,0.61,0.7625,0.7625,0.7625,626,626,0.74375,Augie Swallwell,78
629,Dillon,Bannister,Male,7,1945-12-24,Tax Accountant,,Mass Customer,N,No,11,43 Dayton Drive,2062,NSW,Australia,9.0,0.8,0.8,1.0,0.85,626,626,0.74375,Dillon Bannister,72
630,Osbourn,Gherardini,Male,43,1987-05-01,,,High Net Worth,N,Yes,16,5 Dryden Road,2782,NSW,Australia,7.0,0.42,0.525,0.525,0.525,626,626,0.74375,Osbourn Gherardini,30
631,Lissa,Gawn,Female,86,1962-09-21,Legal Assistant,Health,Mass Customer,N,Yes,17,14183 Iowa Center,4503,QLD,Australia,5.0,0.84,1.05,1.3125,1.115625,632,632,0.74,Lissa Gawn,55
632,Leisha,McConway,Female,3,1975-10-31,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,13,95 Del Mar Court,3175,VIC,Australia,8.0,0.54,0.675,0.675,0.57375,632,632,0.74,Leisha McConway,42
633,Kearney,Cuddehy,Male,88,1997-05-18,Marketing Assistant,Retail,Mass Customer,N,No,12,98 Shoshone Road,4207,QLD,Australia,6.0,0.75,0.75,0.9375,0.796875,634,634,0.7395,Kearney Cuddehy,20
634,Shellysheldon,Bichard,Male,96,1954-01-06,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,16,7199 Springview Parkway,4503,QLD,Australia,5.0,0.65,0.8125,1.015625,0.86328125,634,634,0.7395,Shellysheldon Bichard,63
635,Reinhard,Oscroft,Male,23,1950-03-18,Pharmacist,Health,High Net Worth,N,No,18,045 Magdeline Court,3690,VIC,Australia,1.0,1.09,1.09,1.09,1.09,634,634,0.7395,Reinhard Oscroft,67
636,Menard,Venmore,Male,97,1978-04-04,Assistant Professor,Retail,High Net Worth,N,No,8,5 Hoard Trail,2197,NSW,Australia,10.0,0.51,0.51,0.6375,0.6375,637,637,0.7375,Menard Venmore,39
637,Andree,Breeds,Female,31,1954-10-19,Senior Editor,Financial Services,Affluent Customer,N,Yes,11,93 Scofield Pass,3152,VIC,Australia,6.0,0.48,0.6,0.6,0.6,637,637,0.7375,Andree Breeds,63
638,Kata,Harrop,Female,70,1950-05-04,,Retail,Affluent Customer,N,Yes,13,2 Ridgeway Avenue,2196,NSW,Australia,10.0,0.51,0.6375,0.796875,0.796875,637,637,0.7375,Kata Harrop,67
639,Pierrette,Gummie,Female,18,1966-08-04,Statistician II,Retail,Affluent Customer,N,No,14,29 Maple Trail,3143,VIC,Australia,8.0,1.05,1.05,1.05,1.05,637,637,0.7375,Pierrette Gummie,51
640,Nady,Withinshaw,Female,96,1968-02-17,Database Administrator III,,High Net Worth,N,No,8,7 Brentwood Circle,4000,QLD,Australia,7.0,0.68,0.68,0.85,0.85,641,641,0.734375,Nady Withinshaw,49
641,Demott,Mullaly,Male,42,1982-12-15,Help Desk Operator,Property,Mass Customer,N,No,13,28 Hazelcrest Drive,2525,NSW,Australia,8.0,0.86,0.86,0.86,0.731,642,642,0.733125,Demott Mullaly,35
642,Wendye,Kleinplatz,Female,48,1996-05-28,Executive Secretary,Manufacturing,Affluent Customer,N,No,14,01 Reindahl Circle,4132,QLD,Australia,3.0,0.47,0.47,0.47,0.47,643,643,0.731,Wendye Kleinplatz,21
643,Irvin,Bevans,Male,82,1962-07-12,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,No,12,5880 Hauk Street,2046,NSW,Australia,11.0,0.55,0.55,0.6875,0.584375,644,644,0.73046875,Irvin Bevans,55
644,Madella,Marquiss,Female,51,1976-10-08,VP Marketing,,Affluent Customer,N,No,18,0 Larry Park,3175,VIC,Australia,8.0,0.58,0.58,0.58,0.58,644,644,0.73046875,Madella Marquiss,41
645,Austine,Speedy,Female,38,1940-05-23,Software Engineer II,Argiculture,High Net Worth,N,Yes,14,69 Sunfield Terrace,2558,NSW,Australia,8.0,0.84,1.05,1.05,1.05,646,646,0.73,Austine Speedy,77
646,Wolf,Craft,Male,93,1995-07-19,Database Administrator III,Retail,Affluent Customer,N,Yes,5,7513 Swallow Drive,2148,NSW,Australia,9.0,0.86,1.075,1.34375,1.34375,646,646,0.73,Wolf Craft,22
647,Aldin,Newsome,Male,24,1981-07-06,Financial Analyst,Financial Services,Mass Customer,N,No,17,058 Morningstar Center,2127,NSW,Australia,9.0,0.92,0.92,1.15,0.9775,648,648,0.725,Aldin Newsome,36
648,Sindee,Jasik,Female,18,1942-10-21,Social Worker,Health,Mass Customer,N,Yes,15,0689 Melby Park,4030,QLD,Australia,9.0,0.51,0.6375,0.796875,0.67734375,648,648,0.725,Sindee Jasik,75
649,Truman,Arlett,Male,58,1958-06-25,Technical Writer,Manufacturing,High Net Worth,N,Yes,16,3 Spohn Circle,2477,NSW,Australia,5.0,1.02,1.275,1.275,1.275,648,648,0.725,Truman Arlett,59
650,Gordon,Rewan,Male,42,1988-01-07,Chief Design Engineer,,Mass Customer,N,No,5,91 Calypso Trail,2750,NSW,Australia,8.0,1.1,1.1,1.1,0.935,651,651,0.7225,Gordon Rewan,29
651,Israel,Brough,Male,29,1976-10-29,,,Mass Customer,N,Yes,8,43863 Victoria Lane,2281,NSW,Australia,7.0,0.87,1.0875,1.0875,0.924375,651,651,0.7225,Israel Brough,41
652,Leticia,Hovenden,Female,98,1997-04-03,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,1,54782 Lake View Parkway,3178,VIC,Australia,9.0,1.1,1.375,1.71875,1.4609375,653,653,0.71875,Leticia Hovenden,20
653,Caritta,Compston,Female,86,1958-04-25,Geological Engineer,Manufacturing,Mass Customer,N,Yes,17,48971 Marquette Point,3976,VIC,Australia,5.0,0.74,0.925,1.15625,0.9828125,653,653,0.71875,Caritta Compston,59
654,Annabelle,Hanwell,Female,11,1951-11-28,Professor,Manufacturing,High Net Worth,N,Yes,15,99 Sherman Parkway,3083,VIC,Australia,12.0,0.95,1.1875,1.484375,1.484375,655,655,0.7171875,Annabelle Hanwell,66
655,Darryl,Hovee,Female,2,1944-04-28,Professor,Financial Services,Mass Customer,N,Yes,19,381 Emmet Terrace,2047,NSW,Australia,12.0,0.45,0.5625,0.703125,0.59765625,655,655,0.7171875,Darryl Hovee,73
656,Orly,Nesbitt,Female,6,1985-03-25,Analyst Programmer,Manufacturing,High Net Worth,N,Yes,14,7 Beilfuss Road,3163,VIC,Australia,6.0,0.51,0.6375,0.6375,0.6375,657,657,0.714,Orly Nesbitt,32
657,Margette,Gibard,Female,34,1942-07-06,,Manufacturing,Affluent Customer,N,Yes,9,37068 Montana Street,2011,NSW,Australia,7.0,0.92,1.15,1.15,1.15,658,658,0.7125,Margette Gibard,75
658,Nicol,Bertot,Female,25,1977-09-11,Financial Advisor,Financial Services,Affluent Customer,N,Yes,18,7 Elgar Hill,3060,VIC,Australia,5.0,0.8,1.0,1.0,1.0,658,658,0.7125,Nicol Bertot,40
659,Nobe,Trowsdale,Male,12,1968-07-12,Community Outreach Specialist,Financial Services,Mass Customer,N,No,16,36506 Bartillon Point,3816,VIC,Australia,3.0,0.92,0.92,0.92,0.782,658,658,0.7125,Nobe Trowsdale,49
660,Stephen,Tittershill,Male,73,1991-12-21,Nurse Practicioner,Financial Services,High Net Worth,N,No,6,8 Scott Drive,3150,VIC,Australia,11.0,1.01,1.01,1.2625,1.2625,658,658,0.7125,Stephen Tittershill,26
661,Giselbert,Pickring,Male,94,1959-07-28,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,20,653 2nd Park,2766,NSW,Australia,8.0,0.45,0.5625,0.703125,0.703125,662,662,0.711875,Giselbert Pickring,58
662,Shane,Diss,Female,50,1980-10-29,,Financial Services,High Net Worth,N,Yes,16,22 Shelley Plaza,3198,VIC,Australia,8.0,0.69,0.8625,0.8625,0.8625,662,662,0.711875,Shane Diss,37
663,Lisette,Davers,Female,59,1940-10-26,Developer III,Health,High Net Worth,N,No,17,504 Stuart Pass,2130,NSW,Australia,11.0,0.58,0.58,0.725,0.725,662,662,0.711875,Lisette Davers,77
665,Kippar,Whyatt,Male,13,1960-01-21,,Property,Mass Customer,N,No,10,264 Valley Edge Pass,2259,NSW,Australia,7.0,0.67,0.67,0.67,0.5695,666,666,0.71,Kippar Whyatt,57
666,Xenia,Maleck,Female,41,1960-02-14,VP Product Management,Telecommunications,Mass Customer,N,No,12,5 Southridge Hill,3029,VIC,Australia,7.0,0.5,0.5,0.5,0.425,666,666,0.71,Xenia Maleck,57
667,Essie,Withur,Female,42,1941-02-26,Director of Sales,Financial Services,High Net Worth,N,No,19,539 Graceland Pass,3444,VIC,Australia,7.0,0.42,0.42,0.42,0.42,668,668,0.7055,Essie Withur,76
668,Cecil,Gant,Male,52,1976-07-16,,,High Net Worth,N,Yes,9,22435 Barnett Court,2145,NSW,Australia,8.0,0.5,0.625,0.625,0.625,668,668,0.7055,Cecil Gant,41
669,Lillis,Eshmade,Female,50,1974-10-12,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,22,46057 Harbort Hill,4304,QLD,Australia,2.0,1.02,1.275,1.275,1.08375,668,668,0.7055,Lillis Eshmade,43
670,Ted,Izacenko,Male,3,1959-08-01,Librarian,Entertainment,High Net Worth,N,No,9,2 Shasta Place,3130,VIC,Australia,10.0,0.54,0.54,0.675,0.675,668,668,0.7055,Ted Izacenko,58
671,Nixie,Shoesmith,Female,45,1956-12-04,Junior Executive,Retail,Affluent Customer,N,No,12,77608 Donald Center,4516,QLD,Australia,6.0,0.56,0.56,0.56,0.56,672,672,0.70390625,Nixie Shoesmith,61
672,Briana,Trill,Female,5,1944-03-18,Health Coach III,Health,High Net Worth,N,No,11,0433 La Follette Road,2137,NSW,Australia,11.0,1.09,1.09,1.3625,1.3625,672,672,0.70390625,Briana Trill,73
673,Cobbie,Bruyett,Male,20,1956-03-19,Associate Professor,,Mass Customer,N,Yes,20,8593 Prairie Rose Way,2500,NSW,Australia,8.0,1.01,1.2625,1.2625,1.073125,674,674,0.703125,Cobbie Bruyett,61
674,Wrennie,Dwelly,Female,23,1940-03-11,Operator,Manufacturing,Mass Customer,N,No,18,179 Carey Terrace,3020,VIC,Australia,9.0,1.08,1.08,1.35,1.1475,674,674,0.703125,Wrennie Dwelly,77
675,Sibylla,Kibble,Female,73,1962-08-05,Pharmacist,Health,High Net Worth,N,No,12,3 Ruskin Hill,2122,NSW,Australia,9.0,0.7,0.7,0.875,0.875,676,676,0.70125,Sibylla Kibble,55
676,Kariotta,Naper,Female,8,1952-04-07,VP Sales,Health,Mass Customer,N,No,21,87 Crescent Oaks Alley,2756,NSW,Australia,10.0,0.42,0.42,0.525,0.44625,676,676,0.70125,Kariotta Naper,65
677,Wylie,Huntingdon,Male,99,1966-08-11,VP Quality Control,Financial Services,Mass Customer,N,No,15,08822 Duke Road,2763,NSW,Australia,8.0,0.99,0.99,1.2375,1.051875,676,676,0.70125,Wylie Huntingdon,51
678,Lizbeth,Garvan,Female,36,1996-09-06,Structural Analysis Engineer,Health,Mass Customer,N,No,4,5 Schurz Street,2141,NSW,Australia,9.0,0.69,0.69,0.8625,0.733125,676,676,0.70125,Lizbeth Garvan,21
679,Averil,Ackery,Male,93,1970-09-09,Sales Representative,Retail,Mass Customer,N,Yes,7,344 Darwin Junction,2093,NSW,Australia,12.0,0.69,0.8625,1.078125,0.91640625,676,676,0.70125,Averil Ackery,47
680,Myrtie,Ostrich,Female,70,1996-06-18,VP Quality Control,Property,Affluent Customer,N,Yes,9,320 Acker Drive,2251,NSW,Australia,7.0,1.05,1.3125,1.3125,1.3125,676,676,0.70125,Myrtie Ostrich,21
681,Ross,Vidgen,Male,17,1947-12-28,VP Sales,Retail,Affluent Customer,N,No,12,2874 Bay Hill,4032,QLD,Australia,9.0,0.58,0.58,0.725,0.725,682,682,0.7,Ross Vidgen,70
682,Sibby,Skinner,Female,25,1981-05-05,Accountant IV,Manufacturing,Mass Customer,N,Yes,12,3 Sunbrook Alley,4178,QLD,Australia,7.0,1.08,1.35,1.35,1.1475,682,682,0.7,Sibby Skinner,36
683,Selle,Casper,Female,98,1978-03-27,Social Worker,Health,Mass Customer,N,Yes,10,34 Jay Hill,2880,NSW,Australia,1.0,0.52,0.65,0.8125,0.690625,684,684,0.7,Selle Casper,39
684,Andrew,Froment,Male,58,1977-07-19,Office Assistant IV,Retail,High Net Worth,N,No,7,78 Bluestem Road,3860,VIC,Australia,2.0,0.41,0.41,0.41,0.41,684,684,0.7,Andrew Froment,40
685,Maurizia,Ritmeyer,Female,95,1980-04-09,Teacher,Entertainment,Mass Customer,N,Yes,3,0 Express Lane,2142,NSW,Australia,6.0,0.71,0.8875,1.109375,0.94296875,684,684,0.7,Maurizia Ritmeyer,37
686,Keenan,Moriarty,Male,67,1994-12-23,Actuary,Financial Services,Mass Customer,N,Yes,2,077 Hansons Point,4075,QLD,Australia,8.0,0.78,0.975,0.975,0.82875,684,684,0.7,Keenan Moriarty,23
687,Davide,Senten,Male,22,1941-02-23,Accounting Assistant II,Manufacturing,Mass Customer,N,No,11,23737 Bartillon Street,2171,NSW,Australia,9.0,0.52,0.52,0.65,0.5525,688,688,0.697,Davide Senten,76
688,Renie,Fiveash,Female,92,1992-10-10,Occupational Therapist,Health,High Net Worth,N,No,16,2 Anniversary Trail,4508,QLD,Australia,4.0,0.57,0.57,0.7125,0.7125,688,688,0.697,Renie Fiveash,25
689,Willard,Booton,Male,69,1938-09-02,,Health,High Net Worth,N,Yes,7,05 Ronald Regan Alley,2121,NSW,Australia,9.0,0.71,0.8875,1.109375,1.109375,688,688,0.697,Willard Booton,79
690,Debby,Balmadier,Female,53,1992-06-24,Administrative Assistant II,Financial Services,Affluent Customer,N,Yes,5,738 Spaight Drive,3216,VIC,Australia,8.0,0.47,0.5875,0.5875,0.5875,691,691,0.690625,Debby Balmadier,25
691,Rockie,MacKibbon,Male,42,1978-04-20,,,Mass Customer,N,Yes,13,8 Bunker Hill Court,2298,NSW,Australia,8.0,0.57,0.7125,0.7125,0.605625,691,691,0.690625,Rockie MacKibbon,39
692,Harvey,Dwelley,Male,70,1973-08-30,Help Desk Technician,Financial Services,Affluent Customer,N,No,18,59846 2nd Pass,2077,NSW,Australia,9.0,0.51,0.51,0.6375,0.6375,691,691,0.690625,Harvey Dwelley,44
693,Patrice,Pariss,Male,96,1954-06-15,VP Accounting,Financial Services,Mass Customer,N,No,9,3745 Thierer Trail,4078,QLD,Australia,5.0,0.99,0.99,1.2375,1.051875,691,691,0.690625,Patrice Pariss,63
694,Arman,Yakubov,Male,68,1977-10-07,VP Quality Control,Property,High Net Worth,N,Yes,17,11121 Jackson Crossing,2323,NSW,Australia,4.0,0.6,0.75,0.75,0.75,691,691,0.690625,Arman Yakubov,40
695,Gardiner,Gypps,Male,91,1991-06-01,VP Product Management,Retail,Mass Customer,N,Yes,13,1 Elgar Alley,2166,NSW,Australia,9.0,1.0,1.25,1.5625,1.328125,691,691,0.690625,Gardiner Gypps,26
696,Cathleen,Le Teve,Female,75,1950-11-06,Recruiting Manager,,High Net Worth,N,No,18,32834 Caliangt Way,4211,QLD,Australia,3.0,0.61,0.61,0.61,0.61,691,691,0.690625,Cathleen Le Teve,67
697,Thaddus,Joder,Male,31,1957-12-10,,Manufacturing,Mass Customer,N,No,7,27185 Fisk Drive,2290,NSW,Australia,8.0,1.04,1.04,1.04,0.884,698,698,0.69,Thaddus Joder,60
698,Josepha,Clamp,Female,12,1961-11-03,Marketing Manager,,High Net Worth,N,No,12,2 Harper Junction,2069,NSW,Australia,12.0,1.01,1.01,1.2625,1.2625,698,698,0.69,Josepha Clamp,56
699,Jillane,Simion,Female,8,1974-07-03,VP Marketing,Manufacturing,High Net Worth,N,No,7,7 Caliangt Street,4209,QLD,Australia,3.0,0.62,0.62,0.62,0.62,700,700,0.6875,Jillane Simion,43
700,Lynnell,Shoesmith,Female,44,1981-01-29,Occupational Therapist,Health,High Net Worth,N,Yes,7,5331 Ilene Parkway,2560,NSW,Australia,8.0,0.6,0.75,0.75,0.75,700,700,0.6875,Lynnell Shoesmith,36
701,Mandie,MacAdie,Female,39,1974-12-25,Chief Design Engineer,Telecommunications,High Net Worth,N,No,13,1009 Roxbury Point,2110,NSW,Australia,11.0,0.52,0.52,0.65,0.65,700,700,0.6875,Mandie MacAdie,43
702,Ferdinand,Billie,Male,97,1965-09-04,Chemical Engineer,Manufacturing,Mass Customer,N,No,6,660 Carey Avenue,2759,NSW,Australia,8.0,0.5,0.5,0.625,0.53125,700,700,0.6875,Ferdinand Billie,52
703,Suzy,Bussens,Female,44,1973-04-29,,Financial Services,Mass Customer,N,No,13,25 Oneill Alley,4102,QLD,Australia,9.0,0.41,0.41,0.5125,0.435625,700,700,0.6875,Suzy Bussens,44
704,Emeline,Vezey,Female,37,1953-08-07,Dental Hygienist,Health,Affluent Customer,N,Yes,19,2 Golden Leaf Parkway,3759,VIC,Australia,7.0,1.07,1.3375,1.3375,1.3375,700,700,0.6875,Emeline Vezey,64
705,Cissiee,Baylis,Female,99,1951-07-22,Cost Accountant,Financial Services,High Net Worth,N,No,16,18 Dottie Park,2230,NSW,Australia,11.0,0.43,0.43,0.5375,0.5375,700,700,0.6875,Cissiee Baylis,66
706,Roldan,Raybould,Male,27,1975-11-18,Actuary,Financial Services,Mass Customer,N,No,11,85 Badeau Pass,3158,VIC,Australia,8.0,0.65,0.65,0.65,0.5525,700,700,0.6875,Roldan Raybould,42
707,Barth,Weare,Male,18,1946-08-22,Clinical Specialist,Health,Mass Customer,N,Yes,8,784 Lotheville Court,2541,NSW,Australia,5.0,0.92,1.15,1.15,0.9775,708,708,0.68,Barth Weare,71
708,Alta,Pithcock,Female,64,1999-11-18,GIS Technical Architect,Financial Services,Mass Customer,N,No,2,57568 Northview Junction,2141,NSW,Australia,7.0,0.78,0.78,0.78,0.663,708,708,0.68,Alta Pithcock,18
709,Marc,Keunemann,Male,57,1972-09-04,Dental Hygienist,Health,Affluent Customer,N,Yes,14,283 Golf View Lane,2747,NSW,Australia,8.0,0.89,1.1125,1.1125,1.1125,708,708,0.68,Marc Keunemann,45
710,Bertine,Smalles,Female,85,1983-12-10,VP Quality Control,Financial Services,Mass Customer,N,Yes,9,7 Johnson Hill,3028,VIC,Australia,8.0,1.06,1.325,1.65625,1.4078125,708,708,0.68,Bertine Smalles,34
711,Wilbert,O'Loughnan,Male,14,1983-05-18,Paralegal,Financial Services,Mass Customer,N,Yes,6,22580 Doe Crossing Drive,4055,QLD,Australia,9.0,0.44,0.55,0.6875,0.584375,708,708,0.68,Wilbert O'Loughnan,34
712,Seymour,Fellibrand,Male,28,1971-10-11,Structural Analysis Engineer,,Affluent Customer,N,Yes,18,96081 Lakewood Hill,4650,QLD,Australia,2.0,1.04,1.3,1.3,1.3,708,708,0.68,Seymour Fellibrand,46
713,Miran,Runchman,Female,47,1975-07-09,Nurse,Retail,Mass Customer,N,No,17,6634 Old Gate Parkway,4304,QLD,Australia,3.0,0.7,0.7,0.7,0.595,708,708,0.68,Miran Runchman,42
714,Dorotea,Fenwick,Female,74,1950-10-12,Nurse,Financial Services,High Net Worth,N,No,12,72 Lukken Crossing,2016,NSW,Australia,11.0,0.51,0.51,0.6375,0.6375,715,715,0.67734375,Dorotea Fenwick,67
715,Jenny,Massy,Female,82,1963-10-16,Project Manager,Telecommunications,Mass Customer,N,Yes,10,6 Meadow Ridge Pass,2470,NSW,Australia,2.0,0.71,0.8875,1.109375,0.94296875,715,715,0.67734375,Jenny Massy,54
716,Hyman,Petrolli,Male,8,1965-09-09,Senior Sales Associate,,Affluent Customer,N,Yes,4,290 Menomonie Circle,3782,VIC,Australia,7.0,0.89,1.1125,1.1125,1.1125,715,715,0.67734375,Hyman Petrolli,52
717,Beatrix,McGivena,Female,26,1966-10-18,Assistant Manager,Health,Mass Customer,N,Yes,9,6 Sutherland Parkway,4879,QLD,Australia,10.0,0.53,0.6625,0.828125,0.70390625,715,715,0.67734375,Beatrix McGivena,51
718,Nalani,Hallad,Female,15,1999-11-30,Environmental Specialist,Health,Affluent Customer,N,Yes,9,1 Oriole Crossing,3184,VIC,Australia,9.0,1.0,1.25,1.5625,1.5625,719,719,0.675,Nalani Hallad,18
719,Inglebert,Butland,Male,71,1966-01-30,Actuary,Financial Services,Mass Customer,N,Yes,7,51837 Canary Center,2114,NSW,Australia,9.0,0.86,1.075,1.34375,1.1421875,719,719,0.675,Inglebert Butland,51
720,Brendis,Pineaux,Male,12,1978-01-15,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,5,43030 Carberry Way,2560,NSW,Australia,4.0,0.6,0.6,0.6,0.51,719,719,0.675,Brendis Pineaux,39
721,Jaimie,Lancastle,Male,71,1972-10-23,VP Marketing,,Mass Customer,N,Yes,5,0 Bay Drive,2750,NSW,Australia,8.0,0.69,0.8625,0.8625,0.733125,722,722,0.6715,Jaimie Lancastle,45
722,Glendon,Malham,Male,36,1965-08-21,Web Designer I,Manufacturing,Mass Customer,N,No,17,6 Anzinger Pass,3030,VIC,Australia,6.0,0.47,0.47,0.47,0.3995,722,722,0.6715,Glendon Malham,52
723,Morganica,Bentke,Female,40,1977-01-03,Marketing Assistant,IT,Affluent Customer,N,Yes,21,19453 Ramsey Point,3067,VIC,Australia,11.0,0.67,0.8375,1.046875,1.046875,724,724,0.67,Morganica Bentke,40
724,Calida,Schaben,Female,54,1969-03-06,Recruiting Manager,,Mass Customer,N,Yes,10,1861 Chive Court,2199,NSW,Australia,9.0,0.58,0.725,0.90625,0.7703125,725,725,0.669375,Calida Schaben,48
725,Hallsy,Voysey,Male,83,1970-03-11,Business Systems Development Analyst,,Mass Customer,N,No,16,9 Westerfield Point,3437,VIC,Australia,9.0,0.42,0.42,0.525,0.44625,725,725,0.669375,Hallsy Voysey,47
726,Lanny,Currall,Male,37,1997-10-23,Developer IV,,High Net Worth,N,Yes,9,3 Redwing Center,2209,NSW,Australia,10.0,0.71,0.8875,1.109375,1.109375,725,725,0.669375,Lanny Currall,20
727,Son,Varney,Male,75,1993-11-02,Analog Circuit Design manager,Property,Mass Customer,N,Yes,10,189 Bayside Court,2480,NSW,Australia,7.0,0.63,0.7875,0.7875,0.669375,725,725,0.669375,Son Varney,24
728,Bartram,Caltun,Male,28,1956-09-15,Internal Auditor,Health,Affluent Customer,N,Yes,12,174 Farwell Point,2121,NSW,Australia,11.0,0.9,1.125,1.40625,1.40625,725,725,0.669375,Bartram Caltun,61
729,Halette,Borsi,Female,60,1961-12-10,Research Nurse,Health,Affluent Customer,N,Yes,16,356 Pennsylvania Point,2128,NSW,Australia,9.0,1.06,1.325,1.65625,1.65625,725,725,0.669375,Halette Borsi,56
730,Killie,Densie,Male,87,1997-03-28,Environmental Tech,IT,Mass Customer,N,Yes,11,62 Dryden Junction,2042,NSW,Australia,10.0,0.42,0.525,0.65625,0.5578125,731,731,0.6640625,Killie Densie,20
731,Mandi,Adamsson,Female,40,1992-04-07,Programmer Analyst I,Manufacturing,Mass Customer,N,Yes,5,25 Westerfield Road,4165,QLD,Australia,5.0,0.73,0.9125,0.9125,0.775625,731,731,0.6640625,Mandi Adamsson,25
732,Kylila,Basezzi,Female,94,1945-06-11,Assistant Manager,,Mass Customer,N,Yes,9,64 Armistice Point,4217,QLD,Australia,9.0,0.91,1.1375,1.421875,1.20859375,733,733,0.6625,Kylila Basezzi,72
733,Yardley,Matten,Male,35,1991-03-06,Junior Executive,Financial Services,Mass Customer,N,No,15,74 Everett Court,4408,QLD,Australia,2.0,0.41,0.41,0.41,0.3485,733,733,0.6625,Yardley Matten,26
734,Shepperd,Leonards,Male,17,1981-04-14,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,38 Nobel Lane,2147,NSW,Australia,9.0,0.74,0.925,1.15625,0.9828125,733,733,0.6625,Shepperd Leonards,36
735,Hamel,Curzey,Male,11,1990-04-04,Structural Engineer,,Mass Customer,N,Yes,9,6936 Homewood Avenue,4000,QLD,Australia,7.0,0.76,0.95,0.95,0.8075,733,733,0.6625,Hamel Curzey,27
736,Fancie,Woofendell,Female,68,1966-09-17,Research Nurse,Health,Mass Customer,N,Yes,6,8 Crowley Center,4212,QLD,Australia,7.0,1.04,1.3,1.3,1.105,733,733,0.6625,Fancie Woofendell,51
737,Zebulen,Emtage,Male,52,1963-09-01,Senior Developer,,High Net Worth,N,Yes,17,44 Ronald Regan Parkway,4352,QLD,Australia,7.0,0.74,0.925,0.925,0.925,733,733,0.6625,Zebulen Emtage,54
738,Micheil,Fleote,Male,48,1975-09-20,Civil Engineer,Manufacturing,High Net Worth,N,No,16,174 Lotheville Crossing,2093,NSW,Australia,9.0,0.4,0.4,0.5,0.5,739,739,0.66,Micheil Fleote,42
739,Cecily,Faircley,Female,42,1947-06-12,Accountant IV,IT,Affluent Customer,N,Yes,19,8 Bluejay Road,4301,QLD,Australia,1.0,0.67,0.8375,0.8375,0.8375,739,739,0.66,Cecily Faircley,70
740,Glory,Chilcott,Female,49,1939-09-09,,Telecommunications,High Net Worth,N,No,9,4286 Rowland Circle,4165,QLD,Australia,5.0,0.57,0.57,0.57,0.57,741,741,0.65875,Glory Chilcott,78
741,Sinclair,Wark,Male,68,1974-02-21,Financial Analyst,Financial Services,Mass Customer,N,Yes,11,44 Thompson Center,2134,NSW,Australia,9.0,0.93,1.1625,1.453125,1.23515625,741,741,0.65875,Sinclair Wark,43
742,Tomaso,Horsley,Male,97,2001-04-16,Junior Executive,Financial Services,Mass Customer,N,Yes,10,70360 Onsgard Plaza,3977,VIC,Australia,6.0,1.08,1.35,1.6875,1.434375,741,741,0.65875,Tomaso Horsley,16
